,artistFamiliarity,artistHottness,artistName,dancebility,duration,endOfFadeIn,energy,loudness,songHotness,songID,songTitle,tempo,trackID
0,0.8063593429927965,0.5457891262169956,b'Soundgarden',0.0,415.81669,0.0,0.0,-9.306,0.6540679660868304,b'SOAAEHR12A6D4FB060',b'Slaves & Bulldozers',131.272,../MillionSongSubset/data/A/Y/P/TRAYPFH128E07937C3.h5
1,0.6092941551456632,0.3730604928119009,b'Benabar',0.0,238.44526,4.905,0.0,-11.258,0.4649239941807177,b'SOADDVU12A8AE47512',b'Le Zoo De Vincennes',88.018,../MillionSongSubset/data/A/C/X/TRACXYU128F425EEE8.h5
2,0.41190497788763103,0.35499692571238833,b'Charles Aznavour',0.0,147.77424,0.322,0.0,-10.819,0.34580223396532944,b'SOAKDLX12A67ADAFC5',"b""Tant Que L'on S'aimera""",100.618,../MillionSongSubset/data/A/V/B/TRAVBSQ128EF344B3C.h5
3,0.8999349522317316,0.6758870114182804,b'Radiohead',0.0,249.93914,0.183,0.0,-11.637,,b'SOAOPCG12AC468D27E',b'Everything In Its Right Place',122.831,../MillionSongSubset/data/B/H/K/TRBHKXX128F4252D02.h5
4,0.7326611319120517,0.4584394682388324,b'Del The Funky Homosapien',0.0,316.60363,0.235,0.0,-8.039,0.6362872244273321,b'SOBACYS12A8C13D6A4',b'Why You Wanna Get Funky...',83.646,../MillionSongSubset/data/A/W/B/TRAWBSZ128F4278C10.h5
5,0.858677441848304,0.618219159411858,b'Bad Religion',0.0,247.58812,0.0,0.0,-8.512,0.698494468201565,b'SOBMNXE12A8C140F8A',b'Infected',121.524,../MillionSongSubset/data/A/X/R/TRAXRSK128F42B44D2.h5
6,0.8045235206697148,0.5864333787181634,b'Placebo',0.0,246.96118,0.34,0.0,-6.033,0.8502829016058919,b'SOCLAYI12A6310F138',b'Slave To The Wage',142.116,../MillionSongSubset/data/A/B/V/TRABVIU128E0780DA0.h5
7,0.7549176454508227,0.5074642431149818,b'Rick Astley',0.0,211.69587,0.139,0.0,-7.75,0.8642488305884541,b'SOCWJDB12A58A776AF',b'Never Gonna Give You Up',113.359,../MillionSongSubset/data/A/X/L/TRAXLZU12903D05F94.h5
8,0.8045235206697148,0.5864333787181634,b'Placebo',0.0,241.52771,0.0,0.0,-7.255,0.8737024949104306,b'SODWXQV12A6310F10D',b'English Summer Rain',108.264,../MillionSongSubset/data/A/A/U/TRAAUEO128E0780CB9.h5
9,0.8650215114996607,0.9160532282837347,b'Coldplay',0.0,274.41587,0.322,0.0,-7.446,0.8102636131560579,b'SOEHTZE12A6310F0F2',b'One I Love',134.027,../MillionSongSubset/data/A/G/S/TRAGSGF128E0780CA7.h5
